Date,Open,High,Low,Close,Adj Close,Volume
2012-03-16,2715.709961,2719.610107,2706.959961,2712.780029,2712.780029,2088610000
2012-03-19,2716.979980,2738.219971,2710.629883,2733.260010,2733.260010,1548400000
2012-03-20,2719.399902,2740.350098,2711.100098,2737.629883,2737.629883,1508580000
2012-03-21,2739.399902,2752.459961,2733.909912,2736.879883,2736.879883,1552400000
2012-03-22,2720.659912,2737.830078,2719.739990,2731.500000,2731.500000,1524800000
2012-03-23,2734.679932,2734.679932,2714.600098,2728.550049,2728.550049,1428940000
2012-03-26,2746.979980,2778.020020,2746.429932,2778.020020,2778.020020,1627520000
2012-03-27,2779.669922,2793.439941,2778.909912,2782.120117,2782.120117,1662460000
2012-03-28,2785.979980,2794.000000,2754.969971,2770.969971,2770.969971,1765680000
2012-03-29,2756.439941,2769.830078,2741.320068,2762.050049,2762.050049,1756160000
2012-03-30,2773.929932,2774.520020,2744.469971,2755.270020,2755.270020,1833130000
2012-04-02,2752.250000,2787.250000,2747.540039,2784.419922,2784.419922,1768210000
2012-04-03,2786.139893,2795.350098,2767.050049,2782.780029,2782.780029,1804950000
2012-04-04,2759.330078,2762.729980,2729.209961,2745.000000,2745.000000,1813150000
2012-04-05,2740.699951,2764.209961,2739.100098,2762.500000,2762.500000,1548040000
2012-04-09,2726.080078,2751.439941,2722.770020,2739.979980,2739.979980,1371140000
2012-04-10,2738.439941,2749.510010,2688.209961,2695.120117,2695.120117,1953600000
2012-04-11,2719.479980,2726.939941,2702.969971,2708.129883,2708.129883,1540890000
2012-04-12,2715.040039,2743.409912,2711.040039,2740.260010,2740.260010,1480340000
2012-04-13,2730.739990,2731.350098,2698.110107,2698.989990,2698.989990,1483850000
2012-04-16,2713.889893,2713.889893,2660.959961,2670.100098,2670.100098,1594320000
2012-04-17,2678.580078,2731.379883,2675.139893,2723.580078,2723.580078,1555070000
2012-04-18,2714.659912,2732.030029,2707.909912,2716.139893,2716.139893,1599470000
2012-04-19,2707.889893,2738.590088,2676.090088,2686.820068,2686.820068,1991120000
2012-04-20,2699.550049,2712.010010,2674.659912,2676.040039,2676.040039,1935880000
2012-04-23,2651.129883,2657.360107,2629.699951,2653.500000,2653.500000,1767360000
2012-04-24,2647.909912,2659.520020,2628.959961,2638.729980,2638.729980,1690840000
2012-04-25,2694.860107,2710.870117,2691.120117,2709.620117,2709.620117,1721330000
2012-04-26,2709.879883,2731.729980,2705.909912,2725.229980,2725.229980,1763510000
2012-04-27,2737.570068,2750.500000,2723.159912,2741.340088,2741.340088,1777750000
2012-04-30,2731.260010,2737.540039,2720.439941,2723.679932,2723.679932,1633170000
2012-05-01,2719.250000,2756.810059,2715.750000,2726.919922,2726.919922,1854230000
2012-05-02,2713.179932,2736.300049,2707.629883,2734.770020,2734.770020,1825190000
2012-05-03,2737.040039,2737.139893,2697.780029,2704.590088,2704.590088,1869130000
2012-05-04,2682.370117,2683.250000,2637.729980,2637.919922,2637.919922,1944010000
2012-05-07,2622.669922,2651.739990,2620.959961,2639.280029,2639.280029,1740430000
2012-05-08,2624.350098,2638.300049,2587.530029,2629.870117,2629.870117,2175840000
2012-05-09,2600.189941,2635.709961,2588.969971,2621.350098,2621.350098,2047090000
2012-05-10,2631.969971,2631.969971,2606.790039,2616.239990,2616.239990,2004150000
2012-05-11,2606.010010,2643.219971,2604.989990,2615.979980,2615.979980,1735380000
2012-05-14,2593.750000,2611.370117,2587.780029,2590.280029,2590.280029,1683460000
2012-05-15,2589.959961,2617.229980,2576.770020,2580.750000,2580.750000,1826210000
2012-05-16,2589.909912,2597.159912,2558.689941,2561.560059,2561.560059,1933900000
2012-05-17,2562.129883,2567.550049,2509.050049,2509.050049,2509.050049,2016980000
2012-05-18,2509.899902,2523.149902,2474.699951,2478.530029,2478.530029,2692450000
2012-05-21,2482.310059,2547.689941,2478.360107,2545.429932,2545.429932,1870420000
2012-05-22,2553.580078,2562.479980,2524.110107,2539.199951,2539.199951,1861850000
2012-05-23,2534.659912,2553.189941,2499.300049,2547.080078,2547.080078,1929640000
2012-05-24,2553.120117,2554.199951,2512.350098,2531.350098,2531.350098,1750290000
2012-05-25,2532.320068,2537.560059,2520.169922,2527.050049,2527.050049,1282680000
2012-05-29,2542.659912,2570.790039,2536.620117,2558.969971,2558.969971,221430000
2012-05-30,2538.580078,2546.010010,2522.449951,2537.399902,2537.399902,1671040000
2012-05-31,2535.870117,2540.399902,2507.580078,2524.870117,2524.870117,2180130000
2012-06-01,2510.820068,2510.820068,2458.729980,2458.830078,2458.830078,1966370000
2012-06-04,2458.969971,2480.969971,2443.919922,2478.129883,2478.129883,1755750000
2012-06-05,2467.810059,2492.530029,2467.659912,2487.500000,2487.500000,1625600000
2012-06-06,2504.080078,2546.320068,2504.080078,2546.320068,2546.320068,1761050000
2012-06-07,2569.239990,2570.479980,2531.949951,2535.409912,2535.409912,1655370000
2012-06-08,2529.419922,2561.570068,2522.389893,2559.209961,2559.209961,1390260000
2012-06-11,2578.729980,2579.229980,2513.669922,2517.179932,2517.179932,1480220000
2012-06-12,2523.010010,2546.830078,2510.750000,2546.199951,2546.199951,1594310000
2012-06-13,2541.719971,2557.310059,2519.689941,2527.439941,2527.439941,1602080000
2012-06-14,2529.280029,2547.310059,2515.169922,2539.969971,2539.969971,1633370000
2012-06-15,2543.850098,2572.840088,2542.510010,2571.229980,2571.229980,2020100000
2012-06-18,2570.979980,2599.520020,2554.830078,2592.520020,2592.520020,1586190000
2012-06-19,2606.429932,2630.860107,2605.159912,2620.830078,2620.830078,1835480000
2012-06-20,2625.000000,2633.209961,2603.320068,2623.330078,2623.330078,1563080000
2012-06-21,2619.979980,2622.760010,2554.649902,2556.959961,2556.959961,1822200000
2012-06-22,2562.280029,2587.000000,2559.260010,2585.530029,2585.530029,3544010000
2012-06-25,2562.979980,2563.090088,2527.010010,2533.540039,2533.540039,1514430000
2012-06-26,2541.209961,2556.919922,2531.600098,2549.840088,2549.840088,1623160000
2012-06-27,2558.669922,2576.090088,2557.090088,2565.530029,2565.530029,1668580000
2012-06-28,2565.530029,2565.530029,2510.370117,2536.649902,2536.649902,1795850000
2012-06-29,2566.840088,2615.820068,2566.840088,2615.719971,2615.719971,2021190000
2012-07-02,2616.520020,2625.260010,2604.899902,2625.030029,2625.030029,1845240000
2012-07-03,2623.459961,2645.840088,2621.770020,2645.840088,2645.840088,1009330000
2012-07-05,2643.629883,2660.260010,2629.909912,2647.469971,2647.469971,1423990000
2012-07-06,2635.649902,2636.959961,2596.100098,2612.290039,2612.290039,1437420000
2012-07-09,2610.379883,2620.219971,2597.270020,2610.310059,2610.310059,1455500000
2012-07-10,2620.330078,2630.030029,2574.260010,2585.520020,2585.520020,1725730000
2012-07-11,2580.070068,2587.020020,2549.050049,2570.989990,2570.989990,1635120000
2012-07-12,2561.679932,2561.679932,2522.889893,2545.300049,2545.300049,1719460000
2012-07-13,2545.979980,2589.929932,2545.979980,2584.969971,2584.969971,1373620000
2012-07-16,2579.959961,2589.570068,2567.449951,2577.050049,2577.050049,1414470000
2012-07-17,2591.780029,2598.469971,2554.340088,2591.649902,2591.649902,1774160000
2012-07-18,2586.860107,2633.020020,2585.479980,2625.870117,2625.870117,1817040000
2012-07-19,2645.340088,2663.120117,2639.409912,2655.810059,2655.810059,1735920000
2012-07-20,2654.600098,2654.600098,2618.040039,2618.040039,2618.040039,1810420000
2012-07-23,2575.290039,2596.610107,2549.959961,2589.929932,2589.929932,1607140000
2012-07-24,2593.389893,2596.040039,2551.350098,2567.459961,2567.459961,1748410000
2012-07-25,2551.699951,2566.459961,2535.040039,2549.199951,2549.199951,1784150000
2012-07-26,2588.199951,2598.360107,2568.330078,2584.850098,2584.850098,1981520000
2012-07-27,2600.030029,2649.979980,2594.840088,2647.030029,2647.030029,2102610000
2012-07-30,2649.780029,2662.620117,2634.500000,2642.120117,2642.120117,1483990000
2012-07-31,2643.280029,2657.270020,2640.260010,2642.530029,2642.530029,1801440000
2012-08-01,2660.489990,2661.840088,2625.080078,2635.129883,2635.129883,1722530000
2012-08-02,2616.040039,2650.979980,2606.540039,2625.520020,2625.520020,1822620000
2012-08-03,2664.689941,2684.580078,2657.500000,2676.000000,2676.000000,1730210000
2012-08-06,2686.379883,2705.709961,2681.719971,2694.090088,2694.090088,1528260000
2012-08-07,2705.969971,2727.310059,2701.899902,2717.159912,2717.159912,1899240000
2012-08-08,2707.290039,2721.020020,2705.469971,2714.020020,2714.020020,1874580000
2012-08-09,2712.969971,2724.429932,2708.239990,2719.610107,2719.610107,1677970000
2012-08-10,2710.550049,2722.959961,2704.909912,2722.959961,2722.959961,1556460000
2012-08-13,2721.489990,2728.879883,2708.379883,2728.679932,2728.679932,1353380000
2012-08-14,2737.850098,2742.830078,2721.120117,2727.790039,2727.790039,1567830000
2012-08-15,2724.709961,2739.139893,2724.709961,2735.469971,2735.469971,1536730000
2012-08-16,2743.879883,2774.219971,2742.820068,2768.090088,2768.090088,1937430000
2012-08-17,2775.530029,2780.770020,2767.040039,2780.300049,2780.300049,1640640000
2012-08-20,2777.709961,2784.570068,2767.729980,2784.330078,2784.330078,1451550000
2012-08-21,2791.739990,2802.909912,2762.899902,2772.199951,2772.199951,1574220000
2012-08-22,2765.100098,2790.300049,2759.139893,2783.419922,2783.419922,1459130000
2012-08-23,2773.979980,2780.709961,2755.139893,2762.020020,2762.020020,1383860000
2012-08-24,2754.429932,2785.340088,2750.639893,2778.050049,2778.050049,1349740000
2012-08-27,2792.000000,2794.270020,2777.360107,2782.550049,2782.550049,1383530000
2012-08-28,2779.169922,2790.510010,2772.250000,2782.689941,2782.689941,1364740000
2012-08-29,2782.979980,2790.169922,2771.989990,2784.000000,2784.000000,1282900000
2012-08-30,2771.439941,2772.620117,2751.530029,2753.739990,2753.739990,1216640000
2012-08-31,2773.239990,2785.080078,2746.679932,2772.239990,2772.239990,1394760000
2012-09-04,2766.929932,2781.080078,2744.290039,2772.030029,2772.030029,1505960000
2012-09-05,2769.189941,2780.560059,2760.659912,2766.949951,2766.949951,1495030000
2012-09-06,2785.010010,2829.709961,2784.810059,2829.709961,2829.709961,1918900000
2012-09-07,2823.219971,2829.949951,2817.479980,2825.110107,2825.110107,1740640000
2012-09-10,2821.030029,2823.340088,2787.330078,2788.350098,2788.350098,1575370000
2012-09-11,2789.090088,2799.850098,2780.239990,2784.889893,2784.889893,1586250000
2012-09-12,2794.379883,2798.969971,2775.399902,2791.679932,2791.679932,1689140000
2012-09-13,2796.719971,2841.679932,2792.179932,2831.350098,2831.350098,1870050000
2012-09-14,2841.820068,2865.370117,2839.479980,2855.229980,2855.229980,1984720000
2012-09-17,2857.520020,2857.520020,2846.169922,2856.439941,2856.439941,1485390000
2012-09-18,2852.419922,2859.340088,2848.909912,2857.379883,2857.379883,1707200000
2012-09-19,2858.540039,2871.100098,2850.320068,2864.030029,2864.030029,1850920000
2012-09-20,2850.439941,2863.669922,2842.590088,2861.699951,2861.699951,1809130000
2012-09-21,2874.530029,2878.379883,2859.550049,2861.639893,2861.639893,2526250000
2012-09-24,2836.350098,2849.610107,2832.530029,2843.979980,2843.979980,1704860000
2012-09-25,2851.649902,2858.679932,2804.129883,2804.530029,2804.530029,1975470000
2012-09-26,2798.929932,2802.280029,2768.580078,2781.629883,2781.629883,1738010000
2012-09-27,2790.780029,2827.000000,2784.620117,2821.600098,2821.600098,1691800000
2012-09-28,2812.820068,2820.360107,2795.540039,2799.189941,2799.189941,1864640000
2012-10-01,2811.449951,2827.610107,2784.540039,2794.280029,2794.280029,1758170000
2012-10-02,2807.080078,2812.209961,2779.010010,2799.290039,2799.290039,1609570000
2012-10-03,2810.159912,2822.560059,2797.280029,2818.840088,2818.840088,1704050000
2012-10-04,2824.889893,2835.330078,2814.449951,2828.600098,2828.600098,1585190000
2012-10-05,2840.189941,2845.969971,2806.439941,2811.939941,2811.939941,1607940000
2012-10-08,2797.330078,2801.850098,2781.379883,2786.919922,2786.919922,1186260000
2012-10-09,2781.810059,2781.810059,2736.979980,2741.919922,2741.919922,1645740000
2012-10-10,2743.580078,2749.419922,2724.379883,2728.540039,2728.540039,1788970000
2012-10-11,2750.810059,2750.810059,2718.489990,2719.209961,2719.209961,1595020000
2012-10-12,2719.689941,2734.399902,2714.169922,2720.139893,2720.139893,1524840000
2012-10-15,2729.199951,2742.699951,2713.219971,2739.870117,2739.870117,1563440000
2012-10-16,2746.139893,2781.010010,2743.449951,2778.379883,2778.379883,1736930000
2012-10-17,2763.699951,2784.810059,2760.300049,2775.620117,2775.620117,1770920000
2012-10-18,2770.050049,2775.830078,2734.600098,2744.169922,2744.169922,2043290000
2012-10-19,2741.580078,2741.580078,2675.570068,2678.320068,2678.320068,2225580000
2012-10-22,2678.889893,2699.080078,2671.500000,2694.560059,2694.560059,1654130000
2012-10-23,2670.939941,2689.479980,2658.770020,2666.020020,2666.020020,1830840000
2012-10-24,2685.550049,2686.510010,2653.429932,2655.550049,2655.550049,1967000000
2012-10-25,2677.129883,2679.810059,2649.189941,2657.659912,2657.659912,1922660000
2012-10-26,2657.909912,2675.919922,2636.830078,2665.830078,2665.830078,1839700000
2012-10-31,2663.560059,2665.879883,2639.629883,2647.919922,2647.919922,1806780000
2012-11-01,2661.050049,2690.719971,2657.110107,2687.520020,2687.520020,1880140000
2012-11-02,2701.909912,2701.909912,2654.969971,2656.280029,2656.280029,1834590000
2012-11-05,2657.729980,2678.939941,2651.370117,2672.909912,2672.909912,1496210000
2012-11-06,2676.149902,2696.459961,2668.449951,2681.050049,2681.050049,1782430000
2012-11-07,2647.510010,2651.260010,2602.290039,2612.689941,2612.689941,2059690000
2012-11-08,2620.250000,2626.419922,2572.429932,2572.570068,2572.570068,1876420000
2012-11-09,2574.870117,2610.169922,2571.860107,2584.100098,2584.100098,1802580000
2012-11-12,2596.570068,2600.649902,2575.610107,2582.770020,2582.770020,1379240000
2012-11-13,2558.860107,2586.590088,2554.520020,2561.860107,2561.860107,1816260000
2012-11-14,2574.620117,2577.570068,2528.360107,2531.870117,2531.870117,2106590000
2012-11-15,2534.239990,2542.169922,2514.860107,2524.360107,2524.360107,2010300000
2012-11-16,2525.889893,2541.340088,2494.379883,2534.159912,2534.159912,2187730000
2012-11-19,2564.229980,2596.750000,2562.520020,2595.830078,2595.830078,1767240000
2012-11-20,2592.270020,2598.469971,2570.659912,2594.659912,2594.659912,1588750000
2012-11-21,2596.020020,2604.510010,2587.860107,2600.479980,2600.479980,1430060000
2012-11-23,2617.870117,2640.389893,2614.239990,2639.590088,2639.590088,792750000
2012-11-26,2634.429932,2652.070068,2626.060059,2651.669922,2651.669922,1641710000
2012-11-27,2649.939941,2659.350098,2637.600098,2641.419922,2641.419922,1763320000
2012-11-28,2627.570068,2666.310059,2613.219971,2665.270020,2665.270020,1725550000
2012-11-29,2677.629883,2688.949951,2667.310059,2680.030029,2680.030029,1758440000
2012-11-30,2680.550049,2682.360107,2668.169922,2677.879883,2677.879883,2194240000
2012-12-03,2697.439941,2699.040039,2669.830078,2671.840088,2671.840088,1667330000
2012-12-04,2671.120117,2674.030029,2651.459961,2667.889893,2667.889893,1781760000
2012-12-05,2660.679932,2663.439941,2624.510010,2637.889893,2637.889893,1800820000
2012-12-06,2631.159912,2663.010010,2623.620117,2656.300049,2656.300049,1713460000
2012-12-07,2667.439941,2671.570068,2631.469971,2640.540039,2640.540039,1613570000
2012-12-10,2634.540039,2661.350098,2632.250000,2647.570068,2647.570068,1528430000
2012-12-11,2665.979980,2696.899902,2664.100098,2682.070068,2682.070068,1921860000
2012-12-12,2694.399902,2694.429932,2668.510010,2674.570068,2674.570068,1756220000
2012-12-13,2667.360107,2688.439941,2643.139893,2654.010010,2654.010010,1833990000
2012-12-14,2635.909912,2643.969971,2620.080078,2628.090088,2628.090088,1786980000
2012-12-17,2629.760010,2664.719971,2627.370117,2664.260010,2664.260010,1911420000
2012-12-18,2675.439941,2708.479980,2669.830078,2705.389893,2705.389893,2022130000
2012-12-19,2709.610107,2713.389893,2690.989990,2690.989990,2690.989990,1933270000
2012-12-20,2697.600098,2698.709961,2679.550049,2693.550049,2693.550049,1691190000
2012-12-21,2641.959961,2667.699951,2639.649902,2664.669922,2664.669922,2843090000
2012-12-24,2658.649902,2662.030029,2653.580078,2658.050049,2658.050049,614230000
2012-12-26,2657.409912,2663.560059,2627.520020,2637.179932,2637.179932,1059190000
2012-12-27,2636.350098,2641.110107,2599.629883,2632.939941,2632.939941,1342790000
2012-12-28,2612.189941,2631.709961,2604.959961,2606.360107,2606.360107,1143530000
2012-12-31,2600.919922,2665.729980,2598.570068,2660.929932,2660.929932,1557230000
2013-01-02,2727.669922,2746.500000,2716.300049,2746.469971,2746.469971,2111300000
2013-01-03,2742.129883,2750.820068,2723.669922,2732.260010,2732.260010,1769420000
2013-01-04,2730.530029,2732.159912,2716.040039,2724.489990,2724.489990,1745140000
2013-01-07,2713.439941,2727.679932,2707.110107,2724.219971,2724.219971,1702540000
2013-01-08,2724.760010,2730.159912,2703.750000,2718.719971,2718.719971,1744380000
2013-01-09,2724.169922,2735.419922,2720.050049,2727.649902,2727.649902,1732510000
2013-01-10,2746.679932,2749.189941,2719.679932,2744.179932,2744.179932,1754240000
2013-01-11,2743.570068,2749.360107,2738.000000,2748.260010,2748.260010,1772600000
2013-01-14,2733.459961,2743.350098,2724.070068,2735.699951,2735.699951,1876050000
2013-01-15,2721.290039,2726.270020,2710.800049,2722.979980,2722.979980,1852870000
2013-01-16,2725.629883,2742.330078,2721.620117,2734.729980,2734.729980,1692380000
2013-01-17,2746.189941,2756.679932,2740.070068,2747.149902,2747.149902,1766510000
2013-01-18,2735.899902,2743.540039,2728.070068,2743.239990,2743.239990,1860070000
2013-01-22,2744.270020,2747.520020,2726.860107,2746.189941,2746.189941,1790730000
2013-01-23,2761.979980,2769.310059,2756.590088,2762.169922,2762.169922,1698190000
2013-01-24,2724.199951,2748.360107,2719.830078,2723.530029,2723.530029,2046990000
2013-01-25,2731.330078,2745.090088,2726.729980,2736.729980,2736.729980,1920250000
2013-01-28,2737.620117,2752.540039,2735.209961,2742.429932,2742.429932,1935590000
2013-01-29,2739.389893,2749.439941,2722.520020,2743.580078,2743.580078,2050670000
2013-01-30,2748.629883,2757.090088,2732.050049,2738.709961,2738.709961,2014350000
2013-01-31,2736.129883,2751.110107,2730.070068,2731.530029,2731.530029,2190840000
2013-02-01,2751.189941,2768.629883,2740.649902,2763.959961,2763.959961,2012930000
2013-02-04,2749.399902,2755.649902,2715.510010,2715.679932,2715.679932,1874750000
2013-02-05,2727.820068,2762.860107,2720.790039,2754.989990,2754.989990,2150080000
2013-02-06,2745.379883,2758.250000,2738.469971,2746.350098,2746.350098,2002740000
2013-02-07,2746.020020,2749.139893,2716.360107,2746.500000,2746.500000,1955960000
2013-02-08,2761.050049,2780.129883,2760.389893,2775.560059,2775.560059,1816480000
2013-02-11,2774.439941,2777.129883,2766.310059,2774.639893,2774.639893,1551370000
2013-02-12,2771.159912,2776.709961,2761.409912,2762.620117,2762.620117,1786800000
2013-02-13,2770.699951,2783.189941,2765.040039,2773.770020,2773.770020,1822450000
2013-02-14,2760.120117,2776.489990,2759.739990,2771.429932,2771.429932,1924900000
2013-02-15,2772.560059,2779.070068,2756.429932,2764.669922,2764.669922,1858670000
2013-02-19,2770.699951,2782.860107,2766.860107,2782.860107,2782.860107,1843840000
2013-02-20,2781.000000,2782.449951,2739.270020,2739.989990,2739.989990,2001800000
2013-02-21,2730.100098,2731.250000,2700.320068,2711.510010,2711.510010,2052630000
2013-02-22,2726.270020,2737.280029,2715.469971,2737.280029,2737.280029,1581500000
2013-02-25,2756.189941,2763.959961,2700.969971,2700.969971,2700.969971,1930990000
2013-02-26,2708.800049,2718.060059,2689.830078,2713.020020,2713.020020,1847750000
2013-02-27,2714.449951,2757.610107,2710.189941,2741.260010,2741.260010,1727260000
2013-02-28,2742.379883,2761.280029,2738.219971,2738.580078,2738.580078,2022530000
2013-03-01,2725.379883,2751.219971,2713.489990,2747.750000,2747.750000,1870250000
2013-03-04,2738.209961,2759.840088,2734.919922,2759.530029,2759.530029,1718290000
2013-03-05,2776.280029,2803.350098,2776.120117,2799.250000,2799.250000,1891510000
2013-03-06,2808.110107,2808.179932,2788.679932,2792.560059,2792.560059,1764020000
2013-03-07,2794.689941,2804.030029,2790.040039,2799.489990,2799.489990,1675640000
2013-03-08,2809.330078,2812.729980,2792.129883,2804.110107,2804.110107,1611700000
2013-03-11,2798.129883,2812.050049,2791.389893,2811.860107,2811.860107,1628500000
2013-03-12,2803.469971,2809.530029,2788.219971,2800.810059,2800.810059,1673740000
2013-03-13,2801.409912,2807.699951,2787.719971,2798.679932,2798.679932,1577280000
2013-03-14,2806.409912,2812.290039,2801.360107,2807.300049,2807.300049,1651650000
2013-03-15,2810.040039,2810.239990,2792.229980,2799.409912,2799.409912,2305230000
2013-03-18,2771.530029,2803.449951,2767.479980,2792.300049,2792.300049,1550510000
2013-03-19,2801.100098,2807.000000,2763.120117,2787.270020,2787.270020,1690680000
2013-03-20,2808.929932,2811.479980,2794.229980,2805.909912,2805.909912,1599120000
2013-03-21,2779.570068,2787.850098,2768.790039,2774.850098,2774.850098,1692260000
2013-03-22,2787.270020,2803.959961,2783.689941,2800.810059,2800.810059,1681360000
2013-03-25,2810.750000,2816.550049,2778.780029,2789.449951,2789.449951,1666010000
2013-03-26,2803.229980,2807.179932,2796.389893,2806.500000,2806.500000,1444500000
2013-03-27,2786.659912,2811.790039,2783.860107,2809.979980,2809.979980,1420130000
2013-03-28,2809.489990,2820.669922,2804.530029,2818.689941,2818.689941,1636800000
2013-04-01,2819.780029,2821.479980,2789.760010,2797.070068,2797.070068,1481360000
2013-04-02,2809.000000,2828.639893,2808.719971,2820.620117,2820.620117,1580800000
2013-04-03,2821.969971,2825.280029,2787.270020,2795.040039,2795.040039,1813910000
2013-04-04,2794.409912,2800.590088,2779.340088,2794.919922,2794.919922,1475720000
2013-04-05,2749.639893,2774.540039,2744.260010,2771.750000,2771.750000,1594090000
2013-04-08,2772.300049,2786.129883,2764.340088,2786.129883,2786.129883,1323520000
2013-04-09,2793.860107,2815.070068,2780.199951,2804.669922,2804.669922,1498130000
2013-04-10,2812.510010,2862.320068,2811.850098,2859.209961,2859.209961,1769870000
2013-04-11,2850.389893,2863.659912,2848.030029,2859.070068,2859.070068,1829170000
2013-04-12,2854.469971,2857.350098,2834.459961,2856.479980,2856.479980,1471180000
2013-04-15,2841.260010,2849.159912,2796.389893,2797.469971,2797.469971,1779320000
2013-04-16,2815.649902,2839.379883,2810.020020,2838.409912,2838.409912,1515400000
2013-04-17,2811.330078,2812.459961,2765.449951,2781.979980,2781.979980,1902730000
2013-04-18,2787.969971,2788.189941,2730.969971,2741.949951,2741.949951,1766000000
2013-04-19,2743.399902,2785.649902,2743.399902,2780.459961,2780.459961,1738850000
2013-04-22,2791.770020,2818.729980,2780.820068,2810.070068,2810.070068,1628340000
2013-04-23,2824.969971,2845.399902,2810.760010,2835.370117,2835.370117,1684770000
2013-04-24,2827.350098,2844.949951,2821.800049,2834.120117,2834.120117,1738590000
2013-04-25,2841.979980,2860.689941,2841.020020,2848.659912,2848.659912,2012230000
2013-04-26,2842.209961,2848.530029,2828.879883,2840.550049,2840.550049,1721970000
2013-04-29,2849.540039,2877.080078,2849.040039,2866.949951,2866.949951,1594110000
2013-04-30,2869.129883,2887.870117,2859.939941,2887.439941,2887.439941,1984270000
2013-05-01,2885.350098,2892.260010,2868.760010,2873.350098,2873.350098,1884600000
2013-05-02,2877.560059,2916.300049,2877.260010,2911.139893,2911.139893,1757480000
2013-05-03,2938.739990,2952.219971,2937.239990,2944.590088,2944.590088,1745570000
2013-05-06,2948.899902,2959.629883,2947.469971,2955.360107,2955.360107,1500410000
2013-05-07,2960.080078,2961.760010,2942.250000,2952.879883,2952.879883,1709800000
2013-05-08,2952.310059,2969.659912,2946.790039,2968.239990,2968.239990,1756400000
2013-05-09,2960.550049,2980.360107,2955.699951,2961.120117,2961.120117,1826220000
2013-05-10,2967.070068,2981.020020,2962.689941,2981.020020,2981.020020,1689730000
2013-05-13,2972.959961,2989.699951,2971.729980,2982.090088,2982.090088,1615510000
2013-05-14,2981.889893,3005.020020,2981.889893,2996.050049,2996.050049,1820520000
2013-05-15,2990.389893,3004.520020,2982.770020,3002.620117,3002.620117,1843910000
2013-05-16,3005.050049,3019.040039,2997.469971,2999.340088,2999.340088,1945760000
2013-05-17,3017.790039,3028.959961,3005.250000,3028.959961,3028.959961,1828610000
2013-05-20,3019.280029,3032.860107,3011.949951,3020.969971,3020.969971,1745260000
2013-05-21,3019.899902,3036.709961,3011.510010,3026.449951,3026.449951,1776780000
2013-05-22,3027.449951,3053.510010,2984.840088,2999.129883,2999.129883,2179330000
2013-05-23,2967.929932,3002.550049,2966.649902,2991.449951,2991.449951,1820670000
2013-05-24,2971.360107,2991.260010,2965.300049,2991.020020,2991.020020,1449210000
2013-05-28,3024.379883,3037.000000,3002.219971,3011.939941,3011.939941,1748070000
2013-05-29,2996.979980,3006.899902,2979.899902,2994.820068,2994.820068,1794650000
2013-05-30,2998.989990,3026.360107,2998.770020,3011.830078,3011.830078,1737320000
2013-05-31,3001.689941,3023.110107,2981.760010,2981.760010,2981.760010,1968270000
2013-06-03,2984.590088,2990.800049,2950.870117,2990.790039,2990.790039,2054100000
2013-06-04,2993.060059,3007.300049,2962.219971,2973.689941,2973.689941,1871640000
2013-06-05,2961.669922,2975.830078,2933.219971,2937.139893,2937.139893,1813890000
2013-06-06,2940.870117,2950.300049,2911.939941,2950.300049,2950.300049,1802700000
2013-06-07,2960.899902,2993.129883,2955.100098,2990.870117,2990.870117,1646810000
2013-06-10,2995.030029,3004.669922,2985.500000,2990.489990,2990.489990,1556520000
2013-06-11,2959.439941,2987.850098,2952.070068,2959.840088,2959.840088,1560370000
2013-06-12,2977.679932,2978.760010,2921.879883,2926.139893,2926.139893,1630200000
2013-06-13,2924.889893,2968.979980,2914.199951,2962.899902,2962.899902,1584740000
2013-06-14,2958.870117,2966.129883,2939.679932,2943.860107,2943.860107,1458030000
2013-06-17,2967.330078,2988.590088,2956.919922,2971.260010,2971.260010,1581830000
2013-06-18,2974.919922,3001.889893,2974.610107,2996.090088,2996.090088,1675090000
2013-06-19,2998.090088,3000.219971,2959.500000,2959.500000,2959.500000,1649200000
2013-06-20,2927.629883,2938.100098,2882.449951,2890.330078,2890.330078,2041500000
2013-06-21,2887.070068,2898.399902,2853.689941,2877.939941,2877.939941,2921900000
2013-06-24,2852.649902,2869.919922,2825.179932,2848.199951,2848.199951,2030960000
2013-06-25,2874.659912,2880.929932,2851.989990,2866.500000,2866.500000,1657280000
2013-06-26,2892.429932,2899.580078,2883.959961,2893.850098,2893.850098,1671280000
2013-06-27,2909.879883,2924.340088,2905.300049,2906.840088,2906.840088,1689800000
2013-06-28,2896.699951,2927.489990,2891.570068,2909.600098,2909.600098,3630410000
2013-07-01,2933.479980,2951.000000,2924.260010,2927.350098,2927.350098,1586750000
2013-07-02,2924.790039,2945.929932,2913.479980,2929.629883,2929.629883,1685190000
2013-07-03,2918.949951,2953.850098,2916.270020,2941.409912,2941.409912,935980000
2013-07-05,2958.260010,2963.820068,2934.219971,2963.219971,2963.219971,1254400000
2013-07-08,2976.610107,2978.820068,2955.370117,2966.129883,2966.129883,1521720000
2013-07-09,2981.100098,2989.929932,2966.679932,2984.320068,2984.320068,1633520000
2013-07-10,2981.219971,3004.280029,2981.090088,3000.659912,3000.659912,1567340000
2013-07-11,3032.090088,3060.669922,3030.389893,3059.459961,3059.459961,1744210000
2013-07-12,3061.889893,3079.070068,3054.030029,3079.070068,3079.070068,1615820000
